url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.livemint.com/market/stock-market-news/sebi-attaches-bank-demat-mf-accounts-of-mehul-choksi-to-recover-rs-2-1-crore-dues-11749215832976.html,https://www.livemint.com/market/stock-market-news/sebi-attaches-bank-demat-mf-accounts-of-mehul-choksi-to-recover-rs-2-1-crore-dues/amp-11749215832976.html,"SEBI attaches bank , demat , MF accounts of Mehul Choksi to recover ₹2 . 1 crore dues",20250606T141500Z,https://www.livemint.com/lm-img/img/2025/06/06/600x338/2-0-143586816-Mehul-Choksi-0_1681288354057_1749215888979.jpg,livemint.com,English,India
https://www.financialexpress.com/business/industry-sebi-attaches-mehul-choksis-bank-demat-and-mf-accounts-to-recover-rs-2-1-crore-dues-3871004/,https://www.financialexpress.com/business/industry-sebi-attaches-mehul-choksis-bank-demat-and-mf-accounts-to-recover-rs-2-1-crore-dues-3871004/lite/,"SEBI attaches Mehul Choksi bank , demat and MF accounts to recover Rs 2 . 1 crore dues - Industry News",20250606T110000Z,https://www.financialexpress.com/wp-content/uploads/2025/06/Mehul-Choksi-found-in-Belgium_20250606102656.jpg,financialexpress.com,English,India
https://www.dailyexcelsior.com/sebi-attaches-bank-demat-mf-accounts-of-mehul-choksi-to-recover-rs-2-1-cr-dues/,,"Sebi attaches bank , demat , MF accounts  of Mehul Choksi to recover Rs 2 . 1 cr dues",20250606T104500Z,https://cdndailyexcelsior.b-cdn.net/wp-content/uploads/2025/06/SEBI.jpg,dailyexcelsior.com,English,India
https://moneylife.in/article/mbm-financial-partner-and-dealer-slapped-with-rs48-lakh-penalty-for-frontrunning/77297.html,,"MBM Financial , Partner and Dealer Slapped with Rs48 Lakh Penalty for Front - Running",20250602T124500Z,https://www.moneylife.in/site/userimage/image/responsive/sebi2625.jpg,moneylife.in,English,India
https://indianexpress.com/article/india/vijay-mallya-fair-trial-india-return-extradition-fugitive-kingfisher-airlines-crisis-10051420/,https://indianexpress.com/article/india/vijay-mallya-fair-trial-india-return-extradition-fugitive-kingfisher-airlines-crisis-10051420/lite/,"  If I get assurance of fair trial , dignified existence …: Vijay Mallya on return to India , being called  fugitive  | India News",20250606T091500Z,https://images.indianexpress.com/2025/06/Rcb-stampede-june-6-3.jpg,indianexpress.com,English,India
https://www.livemint.com/market/stock-market-news/valuation-practices-regulatory-lens-sebi-flags-concerns-ananth-narayan-wtm-cfo-11749828224990.html,https://www.livemint.com/market/stock-market-news/valuation-practices-regulatory-lens-sebi-flags-concerns-ananth-narayan-wtm-cfo/amp-11749828224990.html,Valuation practices under regulatory lens as Sebi flags concerns,20250613T193000Z,https://www.livemint.com/lm-img/img/2025/06/13/600x338/Ananth_Narayan_Sebi_1737132059385_1749835100244.JPG,livemint.com,English,India
https://www.financialexpress.com/opinion/regulatory-approval-time-is-of-the-essence/3876534/,https://www.financialexpress.com/opinion/regulatory-approval-time-is-of-the-essence/3876534/lite/,Regulatory approval : Time is of the essence,20250611T214500Z,https://www.financialexpress.com/wp-content/uploads/2025/06/bankrupcy.freepik.jpg,financialexpress.com,English,India
https://www.livemint.com/market/nse-bse-stock-market-options-date-shift-sebi-bourses-axis-securities-nifty-midcap-msei-and-ncdex-11749129766324.html,https://www.livemint.com/market/nse-bse-stock-market-options-date-shift-sebi-bourses-axis-securities-nifty-midcap-msei-and-ncdex/amp-11749129766324.html,Sebi seeks more details from bourses before options date shift,20250606T014500Z,https://www.livemint.com/lm-img/img/2025/06/05/600x338/BSE_1707104223684_1749139804590.jpg,livemint.com,English,India
https://www.livemint.com/market/companies-ipo-retail-investors-sebi-sme-ipo-valuation-stock-market-hni-leela-hotels-nsdl-geopolitics-nse-ather-energy-11749112262722.html,https://www.livemint.com/market/companies-ipo-retail-investors-sebi-sme-ipo-valuation-stock-market-hni-leela-hotels-nsdl-geopolitics-nse-ather-energy/amp-11749112262722.html,"Companies ring the IPO doorbell , but the reception is cold",20250606T014500Z,https://www.livemint.com/lm-img/img/2025/06/05/600x338/Q4_results_today_April_23_markets_LTIMindree_TCP_1745373613714_1749124619215.jpeg,livemint.com,English,India
https://bestmediainfo.com/mediainfo/mediainfo-marketing/vested-interests-targeted-lens-asci-puts-opinion-trading-on-the-defensive-9333245,,"  Vested interests , targeted lens : ASCI puts opinion trading on the defensive",20250604T080000Z,https://img-cdn.publive.online/fit-in/1200x675/bmi/media/media_files/2025/06/04/527E3byIBj7KhXGJ9lgK.jpg,bestmediainfo.com,English,India
https://ianslive.in/ipo-revival-india-may-see-public-issues-worth-rs-14-lakh-crore-in-coming-months--20250605144624,,IPO revival : India may see public issues worth Rs 1 . 4 lakh crore in coming months,20250605T114500Z,https://iansportalimages.s3.amazonaws.com/ianslive_watermark/202506053421570.jpg,ianslive.in,English,India
https://www.news18.com/business/ipo/inside-nses-ipo-major-roadblocks-and-challenges-explained-9365744.html,https://www.news18.com/amp/business/ipo/inside-nses-ipo-major-roadblocks-and-challenges-explained-9365744.html,Inside NSE IPO : Major Roadblocks And Challenges Explained,20250603T080000Z,https://images.news18.com/ibnlive/uploads/2025/06/nse-indices-launches-nifty-india-digital-index-2025-06-3455468b48991995e2795cc6f877ec2d.jpg,news18.com,English,India
http://www.calcuttanews.net/news/278254932/us-launches-new-probe-into-indias-adani-over-iran-trade-wsj,,US launches new probe into Indias Adani over Iran trade WSJ,20250603T063000Z,https://image.chitra.live/api/v1/wps/57459af/c99658ca-28d2-4844-af28-34d6f3037e08/0/ZWM5NWQxMWEtMzd-600x315.jpg,calcuttanews.net,English,India
https://www.financialexpress.com/sponsored/debt-funds-in-india-a-relatively-stable-investment-avenue/3865452/,https://www.financialexpress.com/sponsored/debt-funds-in-india-a-relatively-stable-investment-avenue/3865452/lite/,Debt Funds in India : A relatively Stable Investment Avenue,20250602T081500Z,https://www.financialexpress.com/wp-content/uploads/2025/06/Lead-Image-Ayush-Nimisha-5.png,financialexpress.com,English,India
https://www.medianama.com/2025/06/223-event-report-ai-in-fintech-april-2025/,,AI in Fintech : Balancing Innovation with Accountability,20250609T144500Z,https://www.medianama.com/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-22-at-8.07.26-AM.jpeg,medianama.com,English,India
https://www.medianama.com/2025/06/223-mpl-legal-notice-asci-defamation-opinion-trading-rs-50-crore-in-damages/,,MPL Sues ASCI for Rs 50 Crore Over Opinion Trading Whitepaper,20250605T074500Z,https://www.medianama.com/wp-content/uploads/2023/08/ASCI_edited-1.jpg,medianama.com,English,India
https://www.medianama.com/2025/06/223-explainer-opinion-trading-in-india/,,Explainer : All You Need to Know About Opinion Trading in India,20250603T081500Z,https://www.medianama.com/wp-content/uploads/2021/09/dice-5012425_1280.jpg,medianama.com,English,India
https://www.thehindu.com/newsletter/the-evening-wrap/constitution-doesnt-pretend-all-are-equal-in-land-scarred-by-deep-inequality-cji-gavai-in-oxford/article69683959.ece,,Constitution doesnt pretend all are equal in land scarred by deep inequality : CJI Gavai in Oxford,20250611T171500Z,https://www.thehindu.com/theme/images/og-image.png,thehindu.com,English,India
https://www.medianama.com/2025/06/223-urban-company-worker-union-campaign-ipo/,,"Urban Company Rs 1 , 900 Cr IPO Amid Worker Unrest",20250603T081500Z,https://www.medianama.com/wp-content/uploads/2025/06/Gemini_Generated_Image_vsvfz0vsvfz0vsvf-scaled.png,medianama.com,English,India
https://www.livemint.com/technology/tech-news/weekly-tech-recap-sergey-brin-wants-you-to-kidnap-your-ai-notepad-gets-a-major-revamp-and-more-11748755322672.html,https://www.livemint.com/technology/tech-news/weekly-tech-recap-sergey-brin-wants-you-to-kidnap-your-ai-notepad-gets-a-major-revamp-and-more/amp-11748755322672.html,"Weekly Tech Recap : Sergey Brin wants you to kidnap your AI , Notepad gets a major revamp and more",20250601T111500Z,https://www.livemint.com/lm-img/img/2025/06/01/600x338/2-0-206714021-Sergey-Brin-0_1680431117506_1748758552660.jpg,livemint.com,English,India
https://www.freepressjournal.in/mumbai/maharashtra-news-21-year-old-rape-accused-flees-while-being-handcuffed-outside-kalyan-court,https://www.freepressjournal.in/amp/mumbai/maharashtra-news-21-year-old-rape-accused-flees-while-being-handcuffed-outside-kalyan-court,Maharashtra News : 21 - Year - Old Rape Accused Flees While Being Handcuffed Outside Kalyan Court,20250607T123000Z,https://media.assettype.com/freepressjournal/2019-06/73b9cabb-18ea-4262-b5d1-edb437be755b/arrest_image.jpg,freepressjournal.in,English,India
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/divya-dutta-recalls-kidnapping-threat-har-jagah-aisa-hota-hai-read-more/articleshow/121767098.cms,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/divya-dutta-recalls-kidnapping-threat-har-jagah-aisa-hota-hai-read-more/amp_articleshow/121767098.cms,Divya Dutta recalls kidnapping threat :  Har Jagah Aisa Hota Hai  - Read more | Hindi Movie News,20250611T041500Z,"https://static.toiimg.com/thumb/msid-121767088,width-1070,height-580,imgsize-31540,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://timesofindia.indiatimes.com/city/bhubaneswar/man-arrested-for-kidnap-rape-after-teens-death/articleshow/121681775.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/man-arrested-for-kidnap-rape-after-teens-death/amp_articleshow/121681775.cms,Man arrested for  kidnap & rape  after teen death | Bhubaneswar News,20250606T221500Z,"https://static.toiimg.com/thumb/msid-121681774,width-1070,height-580,imgsize-101956,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://timesofindia.indiatimes.com/city/surat/mans-mother-kidnapped-assaulted-by-11-of-wifes-relatives/articleshow/121785836.cms,https://timesofindia.indiatimes.com/city/surat/mans-mother-kidnapped-assaulted-by-11-of-wifes-relatives/amp_articleshow/121785836.cms,"Man mother kidnapped , assaulted by 11 of wife relatives | Surat News",20250612T033000Z,"https://static.toiimg.com/thumb/msid-121785891,width-1070,height-580,imgsize-63848,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://www.freepressjournal.in/mumbai/shiv-sena-leader-ashok-dhodi-murder-case-prime-accused-arrested-in-silvassa-after-5-month-hunt,https://www.freepressjournal.in/amp/mumbai/shiv-sena-leader-ashok-dhodi-murder-case-prime-accused-arrested-in-silvassa-after-5-month-hunt,Shiv Sena Leader Ashok Dhodi Murder Case : Prime Accused Arrested In Silvassa After 5 - Month Hunt,20250608T100000Z,https://media.assettype.com/freepressjournal/2024-03/c06af021-c5cb-4e3b-9827-5ccecc02ca11/Arrest_14.jpg,freepressjournal.in,English,India
https://www.firstpost.com/world/colombian-presidential-candidate-shot-in-head-attack-recalls-tragic-fate-of-mother-who-was-killed-by-pablo-escobar-13895325.html,https://www.firstpost.com/world/colombian-presidential-candidate-shot-in-head-attack-recalls-tragic-fate-of-mother-who-was-killed-by-pablo-escobar-13895325.html/amp,Colombian presidential candidate shot in head : Attack recalls tragic fate of mother who was killed by Pablo Escobar,20250608T091500Z,"https://images.firstpost.com/uploads/2025/06/GEsp_4AWQAAc1Uf-1-2025-06-da5259b67194d74ff28a453a1311a39e-1200x675.jpeg?im=FitAndFill=(1200,675)",firstpost.com,English,India
https://timesofindia.indiatimes.com/web-series/news/english/rick-and-morty-season-8-episode-3-highlight-and-upcoming-release-schedule/articleshow/121719032.cms,https://timesofindia.indiatimes.com/web-series/news/english/rick-and-morty-season-8-episode-3-highlight-and-upcoming-release-schedule/amp_articleshow/121719032.cms,"  Rick and Morty  season 8 : Episode 3 highlight , and upcoming release schedule |",20250609T061500Z,"https://static.toiimg.com/thumb/msid-121719119,width-1070,height-580,imgsize-78744,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://www.thehindu.com/news/cities/bangalore/probing-case-of-kidnap-and-wrongful-confinement-of-pet-cat-proves-costly-for-bengaluru-city-police/article69679582.ece,https://www.thehindu.com/news/cities/bangalore/probing-case-of-kidnap-and-wrongful-confinement-of-pet-cat-proves-costly-for-bengaluru-city-police/article69679582.ece/amp/,Probing case of  kidnap and wrongful confinement  of pet cat proves costly for Bengaluru city police,20250611T030000Z,https://www.thehindu.com/theme/images/og-image.png,thehindu.com,English,India
https://timesofindia.indiatimes.com/world/middle-east/it-was-wrapped-in-plastic-greta-thunberg-trolled-for-sandwich-photo-amid-kidnap-claims-what-is-the-truth/articleshow/121730703.cms,https://timesofindia.indiatimes.com/world/middle-east/it-was-wrapped-in-plastic-greta-thunberg-trolled-for-sandwich-photo-amid-kidnap-claims-what-is-the-truth/amp_articleshow/121730703.cms,  It was wrapped in plastic : Greta Thunberg trolled for sandwich photo amid kidnap claims . What is the truth ? ,20250609T144500Z,"https://static.toiimg.com/thumb/msid-121730718,width-1070,height-580,imgsize-38964,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://www.mid-day.com/mumbai/mumbai-crime-news/article/maharashtra-palghar-shiv-sena-leader-ashok-dhodis-brother-avinash-held-for-his-murder-23562915,https://www.mid-day.com/amp/mumbai/mumbai-crime-news/article/maharashtra-palghar-shiv-sena-leader-ashok-dhodis-brother-avinash-held-for-his-murder-23562915,Maharashtra : Palghar Shiv Sena leader Ashok Dhodi brother Avinash held for his murder,20250608T214500Z,https://images.mid-day.com/images/images/2025/jun/Arrested-rep-1749398712946_d.png,mid-day.com,English,India
https://www.bollywoodlife.com/tv/yeh-rishta-kya-kehlata-hai-serial-update-armaan-panics-as-maira-goes-missing-abhira-brings-her-home-will-abhimaan-meet-soon-3182963/,https://www.bollywoodlife.com/tv/yeh-rishta-kya-kehlata-hai-serial-update-armaan-panics-as-maira-goes-missing-abhira-brings-her-home-will-abhimaan-meet-soon-3182963/amp/,"Yeh Rishta Kya Kehlata Hai serial update : Armaan panics as Maira goes missing , Abhira brings her home but …, AbhiMaan to ... ",20250610T081500Z,https://st1.bollywoodlife.com/wp-content/uploads/2025/06/Yeh-Rishta-Kya-Kehlata-Hai-59-1.jpg,bollywoodlife.com,English,India
https://www.moneycontrol.com/world/donald-trump-deploys-national-guard-as-los-angeles-protests-against-immigration-agents-continue-article-13104129.html,https://www.moneycontrol.com/world/donald-trump-deploys-national-guard-as-los-angeles-protests-against-immigration-agents-continue-article-13104129.html/amp,Donald Trump deploys National Guard as Los Angeles protests against immigration agents continue,20250608T033000Z,https://images.moneycontrol.com/static-mcnews/2025/06/20250607090956_US-Don.jpg,moneycontrol.com,English,India
https://timesofindia.indiatimes.com/world/us/crypto-duo-faces-kidnapping-charges-in-alleged-bitcoin-theft-attempt/articleshow/121544250.cms,https://timesofindia.indiatimes.com/world/us/crypto-duo-faces-kidnapping-charges-in-alleged-bitcoin-theft-attempt/amp_articleshow/121544250.cms,Crypto duo faces kidnapping charges in alleged bitcoin theft attempt,20250601T023000Z,"https://static.toiimg.com/thumb/msid-121544301,width-1070,height-580,imgsize-1041407,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://www.financialexpress.com/world-news/us-news/protesters-rally-against-immigration-agents-for-second-day-in-los-angeles/3872285/,https://www.financialexpress.com/world-news/us-news/protesters-rally-against-immigration-agents-for-second-day-in-los-angeles/3872285/lite/,Protesters rally against immigration agents for second day in Los Angeles,20250608T033000Z,https://www.financialexpress.com/wp-content/uploads/2025/06/Los-Angeles-immigration-protest.jpg,financialexpress.com,English,India
https://economictimes.indiatimes.com/news/international/global-trends/trump-sends-national-guard-to-la-amid-immigration-protests/articleshow/121702680.cms,https://m.economictimes.com/news/international/global-trends/trump-sends-national-guard-to-la-amid-immigration-protests/amp_articleshow/121702680.cms,Trump sends National Guard to LA amid immigration protests,20250608T020000Z,"https://img.etimg.com/thumb/msid-121702691,width-1200,height-630,imgsize-342318,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India
https://www.navhindtimes.in/2025/06/14/goanews/mluru-scrap-dealer-held-in-ponda-businessman-abduction-case/,,Mluru scrap dealer held in Ponda businessman abduction case | The Navhind Times,20250613T223000Z,,navhindtimes.in,English,India
https://www.ummid.com/news/2025/june/09-06-2025/israel-seizes-madleen-flotilla-kidnaps-activists.html,,"Watch : Israel seizes Madleen flotilla ,  kidnap activists",20250609T070000Z,https://ummid.com/news/2025/june/09-06-2025/madleen.webp,ummid.com,English,India
https://www.dealstreetasia.com/stories/builder-ai-verse-444130,,Builder . ai faked revenue with India VerSe Innovation through round - tripping : Report,20250601T131500Z,"https://media.dealstreetasia.com/uploads/2024/11/money.jpg?fit=1940,1272",dealstreetasia.com,English,India
https://indianexpress.com/article/technology/tech-news-technology/builder-ai-dailyhunt-parent-verse-sham-deals-report-10042114/,https://indianexpress.com/article/technology/tech-news-technology/builder-ai-dailyhunt-parent-verse-sham-deals-report-10042114/lite/,"Builder . ai , DailyHunt parent VerSe faked revenue from sham deals as part of  round - tripping : Report | Technology News",20250601T130000Z,https://images.indianexpress.com/2025/06/Tech-feature-images262.jpg,indianexpress.com,English,India
https://www.moneycontrol.com/news/business/builder-ai-faked-business-with-indian-firm-verse-to-inflate-sales-sources-say-13082606.html,https://www.moneycontrol.com/news/business/builder-ai-faked-business-with-indian-firm-verse-to-inflate-sales-sources-say-13082606.html/amp,"Builder . ai faked business with Indian firm VerSe to inflate sales , sources say",20250601T081500Z,https://images.moneycontrol.com/static-mcnews/2025/06/20250601053002_433933501.jpg,moneycontrol.com,English,India
https://techstory.in/everything-you-need-to-know-about-builder-ais-fake-ai-claims-and-manual-operations/,,Everything you need to know about Builder . ai fake AI claims and manual operations,20250604T160000Z,https://techstory.in/wp-content/uploads/2025/06/1200x800-1.webp,techstory.in,English,India
https://www.livemint.com/companies/medikabazaar-ceo-profitability-dinesh-lodha-exports-hospitals-medical-equipment-11749094246047.html,https://www.livemint.com/companies/medikabazaar-ceo-profitability-dinesh-lodha-exports-hospitals-medical-equipment/amp-11749094246047.html,"How Medikabazaar new CEO is trying to turn around the business , target profitability this year",20250605T074500Z,https://www.livemint.com/lm-img/img/2025/06/05/600x338/PTI12-19-2023-000172B-0_1703063024357_1749100279964.jpg,livemint.com,English,India
https://www.outlookindia.com/national/misris-washington-mission-boosting-india-us-financial-ties-and-fatf-push-after-indo-pak-ceasefire,https://www.outlookindia.com/amp/story/national/misris-washington-mission-boosting-india-us-financial-ties-and-fatf-push-after-indo-pak-ceasefire,Misri Washington Mission : Boosting India - U . S . Financial Ties And FATF Push After Indo - Pak Ceasefire,20250601T083000Z,https://media.assettype.com/outlookindia/2025-04-24/lfvzcgic/Foreign-Secretary-Vikram-Misri?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,outlookindia.com,English,India
https://www.hindustantimes.com/world-news/us-news/eu-voices-support-for-icc-after-us-sanctions-judges-101749200876503.html,https://www.hindustantimes.com/world-news/us-news/eu-voices-support-for-icc-after-us-sanctions-judges-101749200876503-amp.html,EU voices support for ICC after US sanctions judges,20250606T093000Z,https://www.hindustantimes.com/ht-img/img/2024/12/18/1600x900/World_4_1734523380663_1734523416539.jpg,hindustantimes.com,English,India
https://www.dnaindia.com/business/report-incorrect-speculation-adani-group-denies-us-investigation-into-alleged-iranian-lpg-links-3156215,https://www.dnaindia.com/business/report-incorrect-speculation-adani-group-denies-us-investigation-into-alleged-iranian-lpg-links-3156215/amp,  Incorrect speculation : Adani Group denies US investigation into alleged Iranian LPG links,20250602T164500Z,https://cdn.dnaindia.com/sites/default/files/styles/full/public/2025/06/02/2698856-incorrect-speculation-adani-group-denies-us-investigation-into-alleged-iranian-lpg-links.jpg,dnaindia.com,English,India
https://www.financialexpress.com/business/industry-adani-under-fresh-scrutiny-in-us-over-iranian-lpg-supply-3866080/,https://www.financialexpress.com/business/industry-adani-under-fresh-scrutiny-in-us-over-iranian-lpg-supply-3866080/lite/,Adani under fresh scrutiny in US over Iranian LPG supply,20250602T163000Z,https://www.financialexpress.com/wp-content/uploads/2025/06/adani.rtrs_.jpg,financialexpress.com,English,India
https://economictimes.indiatimes.com/markets/stocks/news/adani-group-stocks-in-focus-amid-us-scrutiny-over-suspected-iranian-lpg-imports-via-mundra-port/articleshow/121584438.cms,https://m.economictimes.com/markets/stocks/news/adani-group-stocks-in-focus-amid-us-scrutiny-over-suspected-iranian-lpg-imports-via-mundra-port/amp_articleshow/121584438.cms,"Adani Enterprises , other group stocks drop over 2 % amid US scrutiny over suspected Iranian LPG imports via Mundra Port",20250603T061500Z,"https://img.etimg.com/thumb/msid-121584431,width-1200,height-630,imgsize-61404,overlay-etmarkets/articleshow.jpg",economictimes.indiatimes.com,English,India
https://www.centralchronicle.com/moscow-raising-issue-of-restricting-work-of-russian-journalists-with-us-ambassador/,,Moscow raising issue of restricting work of Russian journalists with US : Ambassador | Central India Premier English Daily,20250612T064500Z,https://www.centralchronicle.com/wp-content/uploads/2023/07/cropped-c306f181-6037-4a88-aff4-a2afd61a89b3.jpg,centralchronicle.com,English,India
https://ianslive.in/baseless-mischevious-adani-group-denies-report-of-us-probe-into-alleged-iranian-lpg-links--20250602203625,,"  Baseless , mischievou : Adani Group denies report of US probe into alleged Iranian LPG links",20250602T160000Z,https://iansportalimages.s3.amazonaws.com/ianslive_watermark/202506023419321.jpg,ianslive.in,English,India
https://kashmirreader.com/2025/06/07/european-union-backs-icc-after-us-sanctions-on-court-judges/,,European Union backs ICC after US sanctions on court judges,20250606T220000Z,,kashmirreader.com,English,India
https://timesofindia.indiatimes.com/technology/tech-news/crypto-payments-company-founder-iurii-gugnin-charged-in-500-million-money-laundering-scheme/articleshow/121756257.cms,https://timesofindia.indiatimes.com/technology/tech-news/crypto-payments-company-founder-iurii-gugnin-charged-in-500-million-money-laundering-scheme/amp_articleshow/121756257.cms,Crypto payments company founder Iurii Gugnin charged in $500 million money laundering scheme,20250610T144500Z,"https://static.toiimg.com/thumb/msid-121756249,width-1070,height-580,imgsize-110168,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://economictimes.indiatimes.com/articleshow/121767873.cms,https://m.economictimes.com/news/india/ed-raids-congress-bellary-mp-3-mlas-in-karnataka-valmiki-case/amp_articleshow/121767873.cms,"ED raids Congress Bellary MP , 3 MLAs in Karnataka Valmiki case",20250611T061500Z,"https://img.etimg.com/thumb/msid-121767959,width-1200,height-630,imgsize-16752,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India
https://economictimes.indiatimes.com/news/india/ed-raids-congress-bellary-mp-3-mlas-in-karnataka-valmiki-case/articleshow/121767873.cms,https://m.economictimes.com/news/india/ed-raids-congress-bellary-mp-3-mlas-in-karnataka-valmiki-case/amp_articleshow/121767873.cms,"ED raids Congress Bellary MP , 3 MLAs in Karnataka Valmiki case",20250611T044500Z,"https://img.etimg.com/thumb/msid-121767959,width-1200,height-630,imgsize-16752,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India
https://timesofindia.indiatimes.com/world/middle-east/european-union-removes-uae-from-money-laundering-high-risk-list/articleshow/121759953.cms,https://timesofindia.indiatimes.com/world/middle-east/european-union-removes-uae-from-money-laundering-high-risk-list/amp_articleshow/121759953.cms,European Union removes UAE from money laundering high - risk list | World News,20250610T191500Z,"https://static.toiimg.com/thumb/msid-121760802,width-1070,height-580,imgsize-46062,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",timesofindia.indiatimes.com,English,India
https://economictimes.indiatimes.com/news/politics-and-nation/ed-searches-will-not-not-support-any-violation-of-law-says-karnataka-cm-siddaramaiah/articleshow/121772468.cms,https://m.economictimes.com/news/politics-and-nation/ed-searches-will-not-not-support-any-violation-of-law-says-karnataka-cm-siddaramaiah/amp_articleshow/121772468.cms,"ED searches : Will not not support any violation of law , says Karnataka CM Siddaramaiah",20250611T080000Z,"https://img.etimg.com/thumb/msid-121772519,width-1200,height-630,imgsize-95724,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India
https://www.moneycontrol.com/news/india/ed-searches-will-not-not-support-any-violation-of-law-says-cm-siddaramaiah-13110112.html,https://www.moneycontrol.com/news/india/ed-searches-will-not-not-support-any-violation-of-law-says-cm-siddaramaiah-13110112.html/amp,"ED searches : Will not not support any violation of law , says CM Siddaramaiah",20250611T091500Z,https://images.moneycontrol.com/static-mcnews/2025/03/20250313070603_Karnataka-CM-Siddaramaiah-.png,moneycontrol.com,English,India
https://www.livemint.com/companies/news/ed-search-delhi-uttar-pradesh-haryana-alleged-rs-190-crore-bank-loan-fraud-shri-sidhdata-ispat-dena-bank-of-baroda-news-11749104507756.html,https://www.livemint.com/companies/news/ed-search-delhi-uttar-pradesh-haryana-alleged-rs-190-crore-bank-loan-fraud-shri-sidhdata-ispat-dena-bank-of-baroda-news/amp-11749104507756.html,"ED conducts searches in Delhi , Uttar Pradesh , Haryana in alleged ₹190 crore bank loan fraud",20250605T090000Z,https://www.livemint.com/lm-img/img/2025/06/05/600x338/A-file-photo-of-the-Enforcement-Directorate-Delhi-_1744037730650_1749107135454.jpg,livemint.com,English,India
https://www.thehindu.com/news/national/ed-raids-in-rajasthan-gujarat-in-2700-cr-investors-fraud-case/article69685592.ece,https://www.thehindu.com/news/national/ed-raids-in-rajasthan-gujarat-in-2700-cr-investors-fraud-case/article69685592.ece/amp/,"ED raids in Rajasthan , Gujarat in ₹2 , 700 cr investors  fraud  case",20250612T060000Z,https://th-i.thgim.com/public/news/national/8ktv8o/article69685613.ece/alternates/LANDSCAPE_1200/IMG_vbk-stock-Enforcemen_2_1_N6B9I6JL.jpg,thehindu.com,English,India
https://www.hindustantimes.com/india-news/ed-raids-in-rajasthan-gujarat-over-rs-2-700-crore-investors-fraud-case-101749703467392.html,https://www.hindustantimes.com/india-news/ed-raids-in-rajasthan-gujarat-over-rs-2-700-crore-investors-fraud-case-101749703467392-amp.html,"ED raids in Rajasthan , Gujarat over ₹2 , 700 crore investors  fraud  case",20250612T080000Z,https://www.hindustantimes.com/ht-img/img/2025/06/12/1600x900/ED_Office3_1640185687331_1749707760700.JPG,hindustantimes.com,English,India
https://www.prokerala.com/news/articles/a1641827.html,,"ED raids 12 locations in Rs 190 cr fraud , finds lavish assets and fake firms",20250606T180000Z,,prokerala.com,English,India
https://www.prokerala.com/news/articles/a1643351.html,,"ED conducts raids in Delhi , Raj , Gujarat in ₹2 , 700 cr money laundering case involving real estate scheme",20250612T063000Z,,prokerala.com,English,India
https://www.thestatesman.com/india/ed-conducts-raids-in-delhi-raj-gujarat-in-%E2%82%B92700-cr-money-laundering-case-involving-real-estate-scheme-1503444480.html,https://www.thestatesman.com/india/ed-conducts-raids-in-delhi-raj-gujarat-in-%e2%82%b92700-cr-money-laundering-case-involving-real-estate-scheme-1503444480.html/amp,"ED conducts raids in Delhi , Raj , Gujarat in ₹2 , 700 cr money laundering case involving real estate scheme",20250612T080000Z,https://www.thestatesman.com/wp-content/uploads/2025/06/IMG_5022-jpeg.webp,thestatesman.com,English,India
https://economictimes.indiatimes.com/news/india/kerala-businessman-fails-to-give-evidence-in-bribery-case-against-ed-officer-sources/articleshow/121705676.cms,https://m.economictimes.com/news/india/kerala-businessman-fails-to-give-evidence-in-bribery-case-against-ed-officer-sources/amp_articleshow/121705676.cms,Kerala businessman  fail to give evidence in  bribery  case against ED officer : Sources,20250608T100000Z,"https://img.etimg.com/thumb/msid-121705683,width-1200,height-630,imgsize-46194,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India
